filename,height,width,class,xmin,ymin,xmax,ymax
frame03631.jpg,720,1280,0wheel,219,130,930,392
frame01844.jpg,720,1280,0wheel,111,114,630,486
frame07206.jpg,1080,1920,0wheel,661,369,1380,718
frame07999.jpg,1080,1920,0wheel,539,187,1272,782
frame07989.jpg,1080,1920,0wheel,524,203,1262,792
frame07040.jpg,1080,1920,0wheel,438,398,1387,743
frame02464.jpg,720,1280,0wheel,197,152,979,432
frame05198.jpg,1080,1920,0wheel,661,233,1116,795
frame02940.jpg,720,1280,0wheel,407,127,1025,452
frame04416.jpg,1080,1920,0wheel,637,333,1212,781
frame08366.jpg,1080,1920,0wheel,565,283,1219,589
frame02579.jpg,720,1280,0wheel,186,107,984,430
frame02345.jpg,720,1280,0wheel,517,216,972,496
frame00379.jpg,720,1280,0wheel,326,62,683,539
frame02657.jpg,720,1280,0wheel,367,62,1142,410
frame02958.jpg,720,1280,0wheel,396,261,1032,526
frame08098.jpg,1080,1920,0wheel,640,192,1366,808
frame07611.jpg,1080,1920,0wheel,925,274,1297,784
frame06919.jpg,1080,1920,0wheel,628,470,1398,770
frame09169.jpg,1080,1920,0wheel,858,74,1396,840
frame08049.jpg,1080,1920,0wheel,565,134,1312,731
frame05126.jpg,1080,1920,0wheel,706,274,1017,837
frame02747.jpg,720,1280,0wheel,386,94,913,549
frame09234.jpg,1080,1920,0wheel,862,144,1238,936
frame07710.jpg,1080,1920,0wheel,889,314,1294,765
frame08330.jpg,1080,1920,0wheel,483,244,1261,567
frame06163.jpg,1080,1920,0wheel,715,226,1230,671
frame00880.jpg,720,1280,0wheel,219,131,970,478
frame07533.jpg,1080,1920,0wheel,874,276,1180,804
frame04233.jpg,720,1280,0wheel,532,124,911,640
frame02206.jpg,720,1280,0wheel,423,111,997,455
frame01392.jpg,720,1280,0wheel,58,73,832,504
frame07502.jpg,1080,1920,0wheel,652,270,987,817
frame02697.jpg,720,1280,0wheel,381,0,1046,432
frame06050.jpg,1080,1920,0wheel,471,178,1214,672
frame02988.jpg,720,1280,0wheel,295,213,996,532
frame03502.jpg,720,1280,0wheel,279,269,920,526
frame03619.jpg,720,1280,0wheel,272,140,952,419
frame06597.jpg,1080,1920,0wheel,474,403,1384,715
frame05482.jpg,1080,1920,0wheel,563,311,1114,806
frame01024.jpg,720,1280,0wheel,214,98,823,377
frame00605.jpg,720,1280,0wheel,218,110,761,499
frame07374.jpg,1080,1920,0wheel,655,276,1153,732
frame04985.jpg,1080,1920,0wheel,760,156,1179,694
frame07700.jpg,1080,1920,0wheel,872,319,1237,762
frame07136.jpg,1080,1920,0wheel,612,358,1369,650
frame07120.jpg,1080,1920,0wheel,547,317,1363,623
frame01476.jpg,720,1280,0wheel,149,38,857,526
frame00707.jpg,720,1280,0wheel,273,145,655,595
frame02862.jpg,720,1280,0wheel,403,14,923,512
frame04764.jpg,1080,1920,0wheel,789,162,1122,688
frame03343.jpg,720,1280,0wheel,330,104,932,606
frame01987.jpg,720,1280,0wheel,186,50,832,572
frame07735.jpg,1080,1920,0wheel,844,298,1307,759
frame06046.jpg,1080,1920,0wheel,451,181,1208,683
frame03236.jpg,720,1280,0wheel,437,93,825,578
frame06770.jpg,1080,1920,0wheel,341,251,1218,684
frame05212.jpg,1080,1920,0wheel,624,250,1104,793
frame07717.jpg,1080,1920,0wheel,863,306,1289,760
frame09202.jpg,1080,1920,0wheel,858,115,1231,798
frame05698.jpg,1080,1920,0wheel,646,259,1379,744
frame06381.jpg,1080,1920,0wheel,587,345,1304,648
frame06728.jpg,1080,1920,0wheel,460,321,1302,768
frame01565.jpg,720,1280,0wheel,275,56,807,519
frame06151.jpg,1080,1920,0wheel,725,214,1204,642
frame05426.jpg,1080,1920,0wheel,534,302,1181,783
frame04515.jpg,1080,1920,0wheel,483,135,1155,657
frame06868.jpg,1080,1920,0wheel,548,385,1352,677
frame00813.jpg,720,1280,0wheel,280,162,982,566
frame00772.jpg,720,1280,0wheel,349,93,903,526
frame07571.jpg,1080,1920,0wheel,857,264,1192,776
frame03094.jpg,720,1280,0wheel,404,54,1105,495
frame03961.jpg,720,1280,0wheel,327,104,787,567
frame03303.jpg,720,1280,0wheel,371,88,815,514
frame05117.jpg,1080,1920,0wheel,773,291,1069,857
frame02046.jpg,720,1280,0wheel,152,188,901,542
frame00501.jpg,720,1280,0wheel,251,100,817,608
frame02217.jpg,720,1280,0wheel,443,115,992,455
frame04022.jpg,720,1280,0wheel,392,95,856,565
frame01836.jpg,720,1280,0wheel,97,110,635,464
frame04795.jpg,1080,1920,0wheel,811,131,1216,748
frame09261.jpg,1080,1920,0wheel,866,138,1232,971
frame03364.jpg,720,1280,0wheel,315,109,949,569
frame08880.jpg,1080,1920,0wheel,482,252,1204,713
frame07123.jpg,1080,1920,0wheel,565,322,1368,625
frame09143.jpg,1080,1920,0wheel,738,82,1356,826
frame02446.jpg,720,1280,0wheel,218,80,1092,374
frame02687.jpg,720,1280,0wheel,365,1,1067,419
frame03613.jpg,720,1280,0wheel,261,158,930,442
frame01283.jpg,720,1280,0wheel,279,106,1024,403
frame06423.jpg,1080,1920,0wheel,623,475,1265,761
frame05066.jpg,1080,1920,0wheel,765,210,1098,742
frame02734.jpg,720,1280,0wheel,393,42,952,508
frame04016.jpg,720,1280,0wheel,408,110,868,582
frame01977.jpg,720,1280,0wheel,238,80,851,613
frame06788.jpg,1080,1920,0wheel,305,259,1226,693
frame02239.jpg,720,1280,0wheel,490,116,994,440
frame02979.jpg,720,1280,0wheel,334,231,1018,540
frame01525.jpg,720,1280,0wheel,227,73,811,558
frame04657.jpg,1080,1920,0wheel,802,223,1159,741
frame00938.jpg,720,1280,0wheel,221,107,913,420
frame01264.jpg,720,1280,0wheel,313,130,1006,458
frame05989.jpg,1080,1920,0wheel,424,164,1207,687
frame06696.jpg,1080,1920,0wheel,430,272,1307,735
frame00463.jpg,720,1280,0wheel,278,80,791,596
frame04469.jpg,1080,1920,0wheel,543,236,1179,736
frame08188.jpg,1080,1920,0wheel,684,233,1364,730
frame09188.jpg,1080,1920,0wheel,838,97,1278,843
frame01338.jpg,720,1280,0wheel,60,56,881,404
frame00891.jpg,720,1280,0wheel,217,121,955,465
frame01963.jpg,720,1280,0wheel,180,76,738,636
frame02059.jpg,720,1280,0wheel,197,209,940,536
frame00832.jpg,720,1280,0wheel,234,173,982,553
frame06667.jpg,1080,1920,0wheel,361,271,1298,719
frame02691.jpg,720,1280,0wheel,374,0,1062,420
frame04000.jpg,720,1280,0wheel,406,157,860,654
frame07081.jpg,1080,1920,0wheel,452,346,1397,686
frame08879.jpg,1080,1920,0wheel,484,249,1201,709
frame03396.jpg,720,1280,0wheel,349,127,1034,543
frame06003.jpg,1080,1920,0wheel,413,138,1199,661
frame01045.jpg,720,1280,0wheel,202,106,804,385
frame02073.jpg,720,1280,0wheel,205,179,966,488
frame09147.jpg,1080,1920,0wheel,749,79,1344,824
frame04699.jpg,1080,1920,0wheel,818,271,1132,746
frame03233.jpg,720,1280,0wheel,437,87,831,575
frame04129.jpg,720,1280,0wheel,537,119,933,585
frame03162.jpg,720,1280,0wheel,498,77,995,613
frame06168.jpg,1080,1920,0wheel,711,237,1242,689
frame01101.jpg,720,1280,0wheel,134,141,813,444
frame03722.jpg,720,1280,0wheel,205,70,859,548
frame02683.jpg,720,1280,0wheel,362,6,1077,418
frame03331.jpg,720,1280,0wheel,303,81,865,582
frame06861.jpg,1080,1920,0wheel,529,374,1364,678
frame05484.jpg,1080,1920,0wheel,567,305,1115,801
frame00139.jpg,720,1280,0wheel,480,120,756,623
frame00815.jpg,720,1280,0wheel,277,168,984,570
frame09157.jpg,1080,1920,0wheel,793,84,1354,835
frame06494.jpg,1080,1920,0wheel,534,412,1342,728
frame06781.jpg,1080,1920,0wheel,303,254,1208,687
frame05128.jpg,1080,1920,0wheel,693,269,1009,831
frame08225.jpg,1080,1920,0wheel,564,274,1295,733
frame02546.jpg,720,1280,0wheel,247,220,962,552
frame03808.jpg,720,1280,0wheel,226,99,829,568
frame00681.jpg,720,1280,0wheel,255,148,693,572
frame05777.jpg,1080,1920,0wheel,476,175,1491,778
frame03438.jpg,720,1280,0wheel,217,198,1027,579
frame02439.jpg,720,1280,0wheel,227,71,1129,371
frame02781.jpg,720,1280,0wheel,343,56,880,478
frame06967.jpg,1080,1920,0wheel,539,360,1368,689
frame05290.jpg,1080,1920,0wheel,550,190,1128,689
frame01829.jpg,720,1280,0wheel,130,115,668,449
frame08054.jpg,1080,1920,0wheel,560,128,1310,727
frame07023.jpg,1080,1920,0wheel,491,418,1392,751
frame00733.jpg,720,1280,0wheel,281,106,674,580
frame07302.jpg,1080,1920,0wheel,810,236,1398,686
frame07263.jpg,1080,1920,0wheel,679,255,1360,686
frame01603.jpg,720,1280,0wheel,296,44,803,485
frame07245.jpg,1080,1920,0wheel,762,264,1427,672
frame07083.jpg,1080,1920,0wheel,453,339,1394,677
frame01149.jpg,720,1280,0wheel,242,186,899,487
frame01093.jpg,720,1280,0wheel,152,140,813,439
frame02841.jpg,720,1280,0wheel,375,11,893,464
frame07144.jpg,1080,1920,0wheel,625,376,1361,663
frame05705.jpg,1080,1920,0wheel,642,270,1399,765
frame02140.jpg,720,1280,0wheel,331,108,1090,416
frame09241.jpg,1080,1920,0wheel,855,134,1234,950
frame02753.jpg,720,1280,0wheel,378,101,899,550
frame05456.jpg,1080,1920,0wheel,559,352,1143,843
frame08512.jpg,1080,1920,0wheel,477,315,1168,628
frame05285.jpg,1080,1920,0wheel,559,178,1133,678
frame02358.jpg,720,1280,0wheel,479,210,976,497
frame05143.jpg,1080,1920,0wheel,631,227,989,781
frame03459.jpg,720,1280,0wheel,232,245,1021,568
frame06548.jpg,1080,1920,0wheel,499,331,1412,645
frame01164.jpg,720,1280,0wheel,273,177,915,478
frame02710.jpg,720,1280,0wheel,373,25,997,476
frame01296.jpg,720,1280,0wheel,235,103,990,363
frame03173.jpg,720,1280,0wheel,541,75,984,605
frame06417.jpg,1080,1920,0wheel,613,470,1267,761
frame03927.jpg,720,1280,0wheel,318,100,787,559
frame04623.jpg,1080,1920,0wheel,758,204,1167,741
frame06840.jpg,1080,1920,0wheel,513,368,1410,719
frame06447.jpg,1080,1920,0wheel,603,474,1244,750
frame01930.jpg,720,1280,0wheel,359,75,723,576
frame00642.jpg,720,1280,0wheel,178,130,680,517
frame00396.jpg,720,1280,0wheel,282,71,684,550
frame04485.jpg,1080,1920,0wheel,491,201,1142,723
frame05030.jpg,1080,1920,0wheel,729,229,1122,778
frame08918.jpg,1080,1920,0wheel,363,292,1347,827
frame07196.jpg,1080,1920,0wheel,651,363,1365,681
frame07849.jpg,1080,1920,0wheel,612,243,1262,762
frame05717.jpg,1080,1920,0wheel,630,285,1439,807
frame01700.jpg,720,1280,0wheel,231,140,860,530
frame00603.jpg,720,1280,0wheel,220,109,764,498
frame05085.jpg,1080,1920,0wheel,817,258,1142,819
frame02603.jpg,720,1280,0wheel,285,106,1096,407
frame05515.jpg,1080,1920,0wheel,584,292,1085,787
frame09030.jpg,1080,1920,0wheel,324,141,1163,488
frame09217.jpg,1080,1920,0wheel,866,129,1233,847
frame02257.jpg,720,1280,0wheel,510,128,993,444
frame02005.jpg,720,1280,0wheel,149,95,860,572
frame03495.jpg,720,1280,0wheel,255,277,913,539
frame05230.jpg,1080,1920,0wheel,587,243,1096,770
frame05830.jpg,1080,1920,0wheel,569,227,1365,673
frame03057.jpg,720,1280,0wheel,317,134,1045,459
frame04642.jpg,1080,1920,0wheel,786,224,1164,752
frame04518.jpg,1080,1920,0wheel,497,127,1163,644
frame07154.jpg,1080,1920,0wheel,656,375,1372,660
frame07537.jpg,1080,1920,0wheel,870,274,1181,795
frame06918.jpg,1080,1920,0wheel,627,470,1397,771
frame02135.jpg,720,1280,0wheel,327,117,1088,416
frame03169.jpg,720,1280,0wheel,534,72,1003,605
frame06226.jpg,1080,1920,0wheel,712,242,1390,678
frame04932.jpg,1080,1920,0wheel,759,123,1210,722
frame03106.jpg,720,1280,0wheel,429,85,1125,573
frame02543.jpg,720,1280,0wheel,248,226,950,553
frame09053.jpg,1080,1920,0wheel,464,155,1349,651
frame01934.jpg,720,1280,0wheel,348,69,725,575
frame06608.jpg,1080,1920,0wheel,476,409,1374,720
frame02318.jpg,720,1280,0wheel,512,145,952,436
frame03667.jpg,720,1280,0wheel,211,109,923,494
frame08354.jpg,1080,1920,0wheel,571,259,1247,568
frame02278.jpg,720,1280,0wheel,522,159,975,464
frame03245.jpg,720,1280,0wheel,400,102,778,576
frame01057.jpg,720,1280,0wheel,192,104,795,386
frame04706.jpg,1080,1920,0wheel,816,277,1126,748
frame00480.jpg,720,1280,0wheel,263,98,808,621
frame04449.jpg,1080,1920,0wheel,586,264,1180,733
frame03762.jpg,720,1280,0wheel,183,78,820,561
frame07513.jpg,1080,1920,0wheel,805,261,1103,826
frame08726.jpg,1080,1920,0wheel,435,141,1160,540
frame07835.jpg,1080,1920,0wheel,667,276,1262,768
frame03069.jpg,720,1280,0wheel,417,99,1147,466
frame03041.jpg,720,1280,0wheel,176,116,960,436
frame01882.jpg,720,1280,0wheel,158,100,609,538
frame07407.jpg,1080,1920,0wheel,704,238,1139,707
frame01891.jpg,720,1280,0wheel,176,99,605,552
frame03015.jpg,720,1280,0wheel,240,181,982,499
frame02476.jpg,720,1280,0wheel,245,157,953,419
frame01330.jpg,720,1280,0wheel,119,82,918,403
frame01667.jpg,720,1280,0wheel,274,49,811,490
frame05064.jpg,1080,1920,0wheel,765,221,1098,753
frame06469.jpg,1080,1920,0wheel,578,385,1297,680
frame02231.jpg,720,1280,0wheel,473,116,990,445
frame07077.jpg,1080,1920,0wheel,445,360,1399,703
frame07037.jpg,1080,1920,0wheel,449,398,1392,741
frame09059.jpg,1080,1920,0wheel,502,115,1384,648
frame05745.jpg,1080,1920,0wheel,486,174,1477,781
frame02448.jpg,720,1280,0wheel,213,85,1080,378
frame05848.jpg,1080,1920,0wheel,589,228,1357,635
frame07161.jpg,1080,1920,0wheel,678,368,1383,654
frame07550.jpg,1080,1920,0wheel,876,276,1201,780
frame08281.jpg,1080,1920,0wheel,477,252,1298,633
frame00805.jpg,720,1280,0wheel,302,132,975,536
frame04173.jpg,720,1280,0wheel,518,137,904,611
frame01693.jpg,720,1280,0wheel,240,127,852,542
frame01395.jpg,720,1280,0wheel,59,79,829,512
frame06034.jpg,1080,1920,0wheel,404,178,1192,699
frame05614.jpg,1080,1920,0wheel,604,222,1165,734
frame04893.jpg,1080,1920,0wheel,849,115,1335,792
frame08109.jpg,1080,1920,0wheel,692,219,1396,820
frame04857.jpg,1080,1920,0wheel,855,137,1364,956
frame00866.jpg,720,1280,0wheel,241,160,992,522
frame08774.jpg,1080,1920,0wheel,391,130,1099,588
frame01289.jpg,720,1280,0wheel,269,104,1027,385
frame01125.jpg,720,1280,0wheel,160,149,856,453
frame01577.jpg,720,1280,0wheel,291,42,819,501
frame00022.jpg,720,1280,0wheel,410,138,687,582
frame09042.jpg,1080,1920,0wheel,394,125,1274,543
frame02409.jpg,720,1280,0wheel,248,78,1080,394
frame02982.jpg,720,1280,0wheel,319,224,1011,528
frame00950.jpg,720,1280,0wheel,224,116,896,420
frame03687.jpg,720,1280,0wheel,128,106,830,562
frame08862.jpg,1080,1920,0wheel,483,195,1129,630
frame05146.jpg,1080,1920,0wheel,631,217,1000,768
frame02656.jpg,720,1280,0wheel,367,63,1144,408
frame07104.jpg,1080,1920,0wheel,482,315,1358,636
frame09297.jpg,1080,1920,0wheel,768,113,1075,771
frame04952.jpg,1080,1920,0wheel,751,133,1186,698
frame03125.jpg,720,1280,0wheel,411,58,1026,578
frame05166.jpg,1080,1920,0wheel,673,215,1065,785
frame09132.jpg,1080,1920,0wheel,697,95,1379,836
frame08985.jpg,1080,1920,0wheel,308,303,1272,755
frame02538.jpg,720,1280,0wheel,252,223,931,538
frame08576.jpg,1080,1920,0wheel,450,230,1195,504
frame05826.jpg,1080,1920,0wheel,565,224,1372,680
frame09405.jpg,1080,1920,0wheel,696,221,1329,835
frame04480.jpg,1080,1920,0wheel,511,212,1161,727
frame08673.jpg,1080,1920,0wheel,511,162,1216,458
frame00735.jpg,720,1280,0wheel,293,105,692,580
frame04746.jpg,1080,1920,0wheel,770,248,1068,724
frame05490.jpg,1080,1920,0wheel,574,297,1114,794
frame06700.jpg,1080,1920,0wheel,441,272,1317,739
frame08901.jpg,1080,1920,0wheel,437,272,1297,768
frame02367.jpg,720,1280,0wheel,427,172,971,469
frame00715.jpg,720,1280,0wheel,264,128,638,580
frame07247.jpg,1080,1920,0wheel,758,262,1424,672
frame04325.jpg,1080,1920,0wheel,513,319,1174,785
frame02901.jpg,720,1280,0wheel,371,66,928,556
frame01878.jpg,720,1280,0wheel,158,93,616,515
frame03147.jpg,720,1280,0wheel,398,76,917,606
frame02296.jpg,720,1280,0wheel,511,167,948,465
frame02528.jpg,720,1280,0wheel,268,218,899,503
frame06457.jpg,1080,1920,0wheel,588,433,1263,717
frame02121.jpg,720,1280,0wheel,365,152,1107,414
frame02068.jpg,720,1280,0wheel,200,195,954,512
frame08564.jpg,1080,1920,0wheel,452,255,1198,535
frame05893.jpg,1080,1920,0wheel,544,212,1316,633
frame00671.jpg,720,1280,0wheel,235,138,697,553
frame02194.jpg,720,1280,0wheel,414,104,1010,449
frame01957.jpg,720,1280,0wheel,171,53,679,608
frame03607.jpg,720,1280,0wheel,224,167,896,457
frame05026.jpg,1080,1920,0wheel,729,223,1126,769
frame08882.jpg,1080,1920,0wheel,478,256,1211,720
frame01788.jpg,720,1280,0wheel,209,125,790,392
frame01568.jpg,720,1280,0wheel,279,52,810,513
frame07610.jpg,1080,1920,0wheel,921,274,1291,784
frame02485.jpg,720,1280,0wheel,274,164,933,414
frame07146.jpg,1080,1920,0wheel,630,375,1360,661
frame05039.jpg,1080,1920,0wheel,735,247,1114,797
frame03363.jpg,720,1280,0wheel,319,115,952,577
frame07188.jpg,1080,1920,0wheel,698,371,1393,675
frame08887.jpg,1080,1920,0wheel,474,256,1235,726
frame08662.jpg,1080,1920,0wheel,554,209,1252,493
frame09003.jpg,1080,1920,0wheel,331,296,1203,684
frame02482.jpg,720,1280,0wheel,266,159,942,413
frame02019.jpg,720,1280,0wheel,139,141,873,589
frame03651.jpg,720,1280,0wheel,170,94,878,419
frame01329.jpg,720,1280,0wheel,127,86,924,403
frame00492.jpg,720,1280,0wheel,259,100,819,618
frame01611.jpg,720,1280,0wheel,297,47,800,484
frame03969.jpg,720,1280,0wheel,337,118,797,591
frame02937.jpg,720,1280,0wheel,414,107,1028,445
frame04757.jpg,1080,1920,0wheel,775,187,1091,692
frame04105.jpg,720,1280,0wheel,505,112,924,587
frame05561.jpg,1080,1920,0wheel,659,227,1122,708
frame00081.jpg,720,1280,0wheel,454,149,715,597
frame08008.jpg,1080,1920,0wheel,553,182,1282,781
frame02145.jpg,720,1280,0wheel,336,102,1085,420
frame01572.jpg,720,1280,0wheel,285,47,814,507
frame04287.jpg,1080,1920,0wheel,435,290,1173,751
frame00757.jpg,720,1280,0wheel,326,60,822,504
frame04154.jpg,720,1280,0wheel,464,0,921,631
frame07984.jpg,1080,1920,0wheel,515,202,1257,785
frame08969.jpg,1080,1920,0wheel,290,305,1385,837
frame02442.jpg,720,1280,0wheel,225,71,1117,369
frame05168.jpg,1080,1920,0wheel,686,220,1079,796
frame07127.jpg,1080,1920,0wheel,586,329,1373,629
frame02706.jpg,720,1280,0wheel,377,15,1013,460
frame00589.jpg,720,1280,0wheel,219,102,768,497
frame00692.jpg,720,1280,0wheel,268,152,680,589
frame04149.jpg,720,1280,0wheel,465,0,924,620
frame00240.jpg,720,1280,0wheel,460,116,737,613
frame06707.jpg,1080,1920,0wheel,455,289,1322,750
frame07449.jpg,1080,1920,0wheel,704,273,1100,783
frame04094.jpg,720,1280,0wheel,491,109,923,589
frame05311.jpg,1080,1920,0wheel,546,179,1146,671
frame08592.jpg,1080,1920,0wheel,478,247,1204,509
frame02087.jpg,720,1280,0wheel,225,179,958,456
frame08915.jpg,1080,1920,0wheel,379,279,1344,808
frame02549.jpg,720,1280,0wheel,245,208,973,543
frame06450.jpg,1080,1920,0wheel,593,465,1244,744
frame05769.jpg,1080,1920,0wheel,453,154,1502,779
frame07222.jpg,1080,1920,0wheel,750,348,1442,728
frame08890.jpg,1080,1920,0wheel,471,255,1250,728
frame01695.jpg,720,1280,0wheel,238,132,854,539
frame06010.jpg,1080,1920,0wheel,409,138,1198,664
frame02685.jpg,720,1280,0wheel,363,4,1071,419
frame03221.jpg,720,1280,0wheel,428,64,832,553
frame07460.jpg,1080,1920,0wheel,759,271,1123,785
frame06740.jpg,1080,1920,0wheel,444,326,1275,766
frame03569.jpg,720,1280,0wheel,230,272,895,595
frame08089.jpg,1080,1920,0wheel,604,184,1339,804
frame00490.jpg,720,1280,0wheel,262,101,820,621
frame07085.jpg,1080,1920,0wheel,455,333,1389,670
frame00440.jpg,720,1280,0wheel,327,59,791,569
frame09371.jpg,1080,1920,0wheel,660,273,1207,919
frame00849.jpg,720,1280,0wheel,252,171,1009,538
frame06882.jpg,1080,1920,0wheel,581,440,1351,728
frame06824.jpg,1080,1920,0wheel,431,359,1347,740
frame02774.jpg,720,1280,0wheel,348,76,876,505
frame06678.jpg,1080,1920,0wheel,395,282,1303,738
frame03076.jpg,720,1280,0wheel,405,88,1139,493
frame04923.jpg,1080,1920,0wheel,772,132,1230,747
frame02555.jpg,720,1280,0wheel,244,180,989,518
frame03096.jpg,720,1280,0wheel,408,60,1109,509
frame03268.jpg,720,1280,0wheel,441,75,808,540
frame05215.jpg,1080,1920,0wheel,612,252,1097,792
frame06613.jpg,1080,1920,0wheel,474,399,1370,717
frame08494.jpg,1080,1920,0wheel,505,350,1156,679
frame04566.jpg,1080,1920,0wheel,604,122,1158,684
frame06376.jpg,1080,1920,0wheel,579,344,1302,647
frame01226.jpg,720,1280,0wheel,376,166,996,552
frame01967.jpg,720,1280,0wheel,203,88,783,641
frame07642.jpg,1080,1920,0wheel,872,308,1233,784
frame04851.jpg,1080,1920,0wheel,844,116,1344,940
frame01279.jpg,720,1280,0wheel,269,118,1004,423
frame00406.jpg,720,1280,0wheel,257,86,676,570
frame04171.jpg,720,1280,0wheel,518,140,905,611
frame06493.jpg,1080,1920,0wheel,535,415,1337,729
frame08266.jpg,1080,1920,0wheel,499,267,1303,664
frame01521.jpg,720,1280,0wheel,222,68,815,555
frame02372.jpg,720,1280,0wheel,394,161,967,465
frame01229.jpg,720,1280,0wheel,380,163,1002,548
frame00808.jpg,720,1280,0wheel,291,143,977,548
frame02742.jpg,720,1280,0wheel,392,73,930,534
frame03056.jpg,720,1280,0wheel,307,140,1036,465
frame04997.jpg,1080,1920,0wheel,759,183,1168,723
frame07199.jpg,1080,1920,0wheel,645,364,1363,689
frame03513.jpg,720,1280,0wheel,312,266,949,526
frame05784.jpg,1080,1920,0wheel,510,187,1485,764
frame03046.jpg,720,1280,0wheel,198,124,968,446
frame09396.jpg,1080,1920,0wheel,683,245,1298,869
frame02397.jpg,720,1280,0wheel,287,162,1007,486
frame09367.jpg,1080,1920,0wheel,660,262,1194,911
frame06592.jpg,1080,1920,0wheel,456,368,1379,684
frame03007.jpg,720,1280,0wheel,255,195,984,515
frame05629.jpg,1080,1920,0wheel,611,220,1195,702
frame05034.jpg,1080,1920,0wheel,730,236,1119,787
frame01182.jpg,720,1280,0wheel,279,177,912,504
frame00438.jpg,720,1280,0wheel,328,50,788,564
frame03164.jpg,720,1280,0wheel,511,75,1002,610
frame04059.jpg,720,1280,0wheel,412,51,861,515
frame08988.jpg,1080,1920,0wheel,311,303,1253,742
frame05988.jpg,1080,1920,0wheel,424,166,1207,687
frame01196.jpg,720,1280,0wheel,330,186,959,553
frame08604.jpg,1080,1920,0wheel,481,257,1197,525
frame04046.jpg,720,1280,0wheel,362,39,829,501
frame02798.jpg,720,1280,0wheel,354,23,895,428
frame06540.jpg,1080,1920,0wheel,517,342,1419,656
frame08643.jpg,1080,1920,0wheel,533,238,1222,522
frame01197.jpg,720,1280,0wheel,336,184,965,554
frame03715.jpg,720,1280,0wheel,217,88,878,568
frame06517.jpg,1080,1920,0wheel,538,339,1409,653
frame03799.jpg,720,1280,0wheel,196,89,821,564
frame01178.jpg,720,1280,0wheel,279,171,913,478
frame02512.jpg,720,1280,0wheel,298,219,895,473
frame01354.jpg,720,1280,0wheel,50,32,883,424
frame03194.jpg,720,1280,0wheel,498,70,891,573
frame05547.jpg,1080,1920,0wheel,652,254,1118,744
frame04987.jpg,1080,1920,0wheel,764,160,1182,697
frame06240.jpg,1080,1920,0wheel,759,227,1443,646
frame03270.jpg,720,1280,0wheel,438,72,806,536
frame01686.jpg,720,1280,0wheel,249,105,840,535
frame03823.jpg,720,1280,0wheel,249,104,823,574
frame06161.jpg,1080,1920,0wheel,715,225,1222,667
frame08148.jpg,1080,1920,0wheel,757,286,1411,818
frame00907.jpg,720,1280,0wheel,215,106,940,439
frame03750.jpg,720,1280,0wheel,184,69,832,557
frame04702.jpg,1080,1920,0wheel,818,274,1130,747
frame07657.jpg,1080,1920,0wheel,869,319,1213,778
frame02844.jpg,720,1280,0wheel,378,9,898,470
frame03152.jpg,720,1280,0wheel,416,74,931,608
frame05809.jpg,1080,1920,0wheel,547,216,1415,716
frame01072.jpg,720,1280,0wheel,194,117,807,402
frame04076.jpg,720,1280,0wheel,451,80,888,554
frame07051.jpg,1080,1920,0wheel,402,410,1360,758
frame05053.jpg,1080,1920,0wheel,760,261,1106,790
frame02666.jpg,720,1280,0wheel,359,42,1120,416
frame06775.jpg,1080,1920,0wheel,321,246,1213,679
frame01223.jpg,720,1280,0wheel,371,173,989,559
frame06419.jpg,1080,1920,0wheel,616,472,1266,763
frame06061.jpg,1080,1920,0wheel,516,181,1225,655
frame07235.jpg,1080,1920,0wheel,757,300,1426,697
frame07492.jpg,1080,1920,0wheel,639,252,986,768
frame08944.jpg,1080,1920,0wheel,330,310,1456,884
frame07171.jpg,1080,1920,0wheel,722,363,1405,653
frame02784.jpg,720,1280,0wheel,343,50,883,469
frame08331.jpg,1080,1920,0wheel,487,248,1260,588
frame07044.jpg,1080,1920,0wheel,422,402,1376,748
frame05044.jpg,1080,1920,0wheel,742,267,1108,811
frame03409.jpg,720,1280,0wheel,306,159,1017,576
frame05595.jpg,1080,1920,0wheel,726,221,1217,751
frame05963.jpg,1080,1920,0wheel,484,192,1249,698
frame09112.jpg,1080,1920,0wheel,684,74,1470,766
frame02389.jpg,720,1280,0wheel,308,162,980,472
frame08122.jpg,1080,1920,0wheel,725,272,1395,848
frame04557.jpg,1080,1920,0wheel,580,126,1160,690
frame02362.jpg,720,1280,0wheel,458,194,973,483
frame02516.jpg,720,1280,0wheel,290,215,890,469
frame00266.jpg,720,1280,0wheel,477,99,765,603
frame01446.jpg,720,1280,0wheel,114,64,832,517
frame04058.jpg,720,1280,0wheel,405,49,856,513
frame06319.jpg,1080,1920,0wheel,634,286,1360,626
frame04907.jpg,1080,1920,0wheel,819,157,1292,799
frame03112.jpg,720,1280,0wheel,427,71,1110,575
frame06801.jpg,1080,1920,0wheel,352,310,1280,731
frame07774.jpg,1080,1920,0wheel,777,321,1249,764
frame02571.jpg,720,1280,0wheel,206,133,984,464
frame02374.jpg,720,1280,0wheel,382,158,966,466
frame04008.jpg,720,1280,0wheel,420,142,874,626
frame08491.jpg,1080,1920,0wheel,510,359,1153,690
frame05538.jpg,1080,1920,0wheel,636,265,1110,758
frame02029.jpg,720,1280,0wheel,112,136,877,560
frame07580.jpg,1080,1920,0wheel,831,282,1159,799
frame03705.jpg,720,1280,0wheel,207,91,882,567
frame06553.jpg,1080,1920,0wheel,496,323,1416,638
